geo,name,time,Income per person (ppp$2021),GDP total,GDP per capita growth (%)
africa,Africa,1800,437.6992975,57102830744,
africa,Africa,1801,437.322912,57183022380,-0.09
africa,Africa,1802,436.9499991,57268094833,-0.09
africa,Africa,1803,436.5014596,57347632038,-0.1
africa,Africa,1804,436.0338495,57428983174,-0.11
africa,Africa,1805,434.7656264,57408910599,-0.29
africa,Africa,1806,434.5010158,57525420899,-0.06
africa,Africa,1807,435.6780098,57837696595,0.27
africa,Africa,1808,432.9287447,57632739942,-0.63
africa,Africa,1809,432.1910665,57698832050,-0.17
africa,Africa,1810,433.4952389,58051037204,0.3
africa,Africa,1811,429.3123784,57672731888,-0.96
africa,Africa,1812,429.1137136,57839652579,-0.05
africa,Africa,1813,432.4152677,58491784546,0.77
africa,Africa,1814,432.0826921,58664683738,-0.08
africa,Africa,1815,428.4091067,58392858269,-0.85
africa,Africa,1816,428.4890446,58641737181,0.02
africa,Africa,1817,428.5579504,58900271010,0.02
africa,Africa,1818,429.1026896,59235742111,0.13
africa,Africa,1819,426.1136195,59119205550,-0.7
africa,Africa,1820,425.5469688,59373582916,-0.13
africa,Africa,1821,428.6889267,60184251448,0.74
africa,Africa,1822,427.9300763,60486855870,-0.18
africa,Africa,1823,428.8676842,61071042996,0.22
africa,Africa,1824,429.8439028,61674310513,0.23
africa,Africa,1825,430.9803454,62314585745,0.26
africa,Africa,1826,431.9965341,62951775205,0.24
africa,Africa,1827,433.051735,63609097275,0.24
africa,Africa,1828,434.1677371,64290160923,0.26
africa,Africa,1829,435.3127454,64979022495,0.26
africa,Africa,1830,435.4886116,65525496936,0.04
africa,Africa,1831,435.8954791,66108011224,0.09
africa,Africa,1832,437.0770113,66804265660,0.27
africa,Africa,1833,438.3366683,67509512854,0.29
africa,Africa,1834,439.8072262,68256173625,0.34
africa,Africa,1835,441.2210792,69003289938,0.32
africa,Africa,1836,442.5668767,69749015968,0.31
africa,Africa,1837,443.9195273,70505143372,0.31
africa,Africa,1838,445.3812008,71288200463,0.33
africa,Africa,1839,447.1041308,72114675803,0.39
africa,Africa,1840,448.9299424,72959735100,0.41
africa,Africa,1841,450.6335292,73786832757,0.38
africa,Africa,1842,452.520803,74645922023,0.42
africa,Africa,1843,454.7781505,75568582017,0.5
africa,Africa,1844,456.7489264,76455000909,0.43
africa,Africa,1845,458.7708309,77361252587,0.44
africa,Africa,1846,460.7114608,78265235420,0.42
africa,Africa,1847,462.8399151,79212883063,0.46
africa,Africa,1848,466.2579102,80395086200,0.74
africa,Africa,1849,469.49816,81536074033,0.69
africa,Africa,1850,472.6696308,82653508750,0.68
africa,Africa,1851,477.5997753,84050233603,1.04
africa,Africa,1852,479.6536904,84928008600,0.43
africa,Africa,1853,482.255113,85887152493,0.54
africa,Africa,1854,482.2001444,86381208971,-0.01
africa,Africa,1855,484.9156102,87379826631,0.56
africa,Africa,1856,479.8931714,86987190256,-1.04
africa,Africa,1857,484.9865526,88433931082,1.06
africa,Africa,1858,482.1585243,88444432133,-0.58
africa,Africa,1859,483.6427821,89246708983,0.31
africa,Africa,1860,485.4009187,90105125433,0.36
africa,Africa,1861,484.7064514,90511291799,-0.14
africa,Africa,1862,478.9102191,89959258451,-1.2
africa,Africa,1863,481.0435265,90894103716,0.45
africa,Africa,1864,489.8501694,93106935129,1.83
africa,Africa,1865,483.3114929,92410458036,-1.33
africa,Africa,1866,485.135436,93312539557,0.38
africa,Africa,1867,490.039202,94819702690,1.01
africa,Africa,1868,491.1229311,95599681497,0.22
africa,Africa,1869,491.7629589,96311529125,0.13
africa,Africa,1870,494.3693667,97429170810,0.53
africa,Africa,1871,495.7252406,98294619565,0.27
africa,Africa,1872,510.3404975,101855308446,2.95
africa,Africa,1873,505.8012867,101624855048,-0.89
africa,Africa,1874,505.3270334,102212112469,-0.09
africa,Africa,1875,510.4336523,103942300723,1.01
africa,Africa,1876,516.1725135,105824057092,1.12
africa,Africa,1877,515.0169841,106306750259,-0.22
africa,Africa,1878,515.3581574,107105403171,0.07
africa,Africa,1879,520.8775497,109023258962,1.07
africa,Africa,1880,528.8976793,111521485480,1.54
africa,Africa,1881,527.1527652,112008966717,-0.33
africa,Africa,1882,525.5788666,112567739537,-0.3
africa,Africa,1883,515.7896738,111389247317,-1.86
africa,Africa,1884,513.2498638,111772129398,-0.49
africa,Africa,1885,509.0114857,111791233730,-0.83
africa,Africa,1886,514.8132755,114037801178,1.14
africa,Africa,1887,520.1798699,116229713706,1.04
africa,Africa,1888,525.7993657,118521204798,1.08
africa,Africa,1889,525.8981871,119571039043,0.02
africa,Africa,1890,526.7197228,120777081575,0.16
africa,Africa,1891,528.8313419,122273107300,0.4
africa,Africa,1892,528.086795,123098146183,-0.14
africa,Africa,1893,528.0247536,124065647605,-0.01
africa,Africa,1894,526.8991533,124795152935,-0.21
africa,Africa,1895,533.4611772,127370233044,1.25
africa,Africa,1896,535.4400792,128882195626,0.37
africa,Africa,1897,532.5172208,129227431163,-0.55
africa,Africa,1898,542.2008085,132660709915,1.82
africa,Africa,1899,535.696328,132168876204,-1.2
africa,Africa,1900,520.9721173,129634469806,-2.75
africa,Africa,1901,523.9343608,131505923417,0.57
africa,Africa,1902,532.6270702,134871689292,1.66
africa,Africa,1903,549.6095591,140425960689,3.19
africa,Africa,1904,551.2855958,142130769231,0.3
africa,Africa,1905,556.7188025,144839956450,0.99
africa,Africa,1906,563.9955975,148078456922,1.31
africa,Africa,1907,563.2839032,149255284243,-0.13
africa,Africa,1908,548.2450007,146617481802,-2.67
africa,Africa,1909,553.5055914,149239877189,0.96
africa,Africa,1910,542.7076835,147377168857,-1.95
africa,Africa,1911,546.5846026,149324947912,0.71
africa,Africa,1912,549.5691047,150907616489,0.55
africa,Africa,1913,554.4159374,152861674475,0.88
africa,Africa,1914,559.7622982,154977714331,0.96
africa,Africa,1915,567.5718829,157803947728,1.4
africa,Africa,1916,571.6463598,159619007776,0.72
africa,Africa,1917,578.5682487,162256001467,1.21
africa,Africa,1918,579.8183208,163352656179,0.22
africa,Africa,1919,596.9187312,169121846122,2.95
africa,Africa,1920,597.39457,170393455888,0.08
africa,Africa,1921,603.6108053,173502640173,1.04
africa,Africa,1922,614.4608535,178173511011,1.8
africa,Africa,1923,623.4240289,182543162768,1.46
africa,Africa,1924,632.5027994,187019532089,1.46
africa,Africa,1925,642.3347062,191795201683,1.55
africa,Africa,1926,651.1940542,196357719043,1.38
africa,Africa,1927,658.0302214,200379814919,1.05
africa,Africa,1928,668.5752324,205607228706,1.6
africa,Africa,1929,670.5477693,208204685416,0.3
africa,Africa,1930,670.5279192,210157487372,0
africa,Africa,1931,674.4833382,213335277135,0.59
africa,Africa,1932,678.895488,216648466892,0.65
africa,Africa,1933,697.0930181,224390221686,2.68
africa,Africa,1934,710.236555,230615715670,1.89
africa,Africa,1935,731.0144246,239439936943,2.93
africa,Africa,1936,753.7307191,249048316247,3.11
africa,Africa,1937,768.0443618,256013204084,1.9
africa,Africa,1938,771.4509875,259420858060,0.44
africa,Africa,1939,786.2011139,266767802580,1.91
africa,Africa,1940,801.0743971,274323539793,1.89
africa,Africa,1941,809.2382703,279736331302,1.02
africa,Africa,1942,824.2429029,287677681633,1.85
africa,Africa,1943,836.2001575,294740884743,1.45
africa,Africa,1944,856.038945,304747610452,2.37
africa,Africa,1945,872.2259051,313638981387,1.89
africa,Africa,1946,889.3426515,323044432517,1.96
africa,Africa,1947,903.8764979,331689964330,1.63
africa,Africa,1948,932.6066729,345772176624,3.18
africa,Africa,1949,954.1967445,357727717348,2.32
africa,Africa,1950,988.4367262,375203349863,3.59
africa,Africa,1951,1028.966155,395793556089,4.1
africa,Africa,1952,1062.975118,414816635816,3.31
africa,Africa,1953,1091.496987,432497824462,2.68
africa,Africa,1954,1133.355734,456286963631,3.83
africa,Africa,1955,1156.792282,473441131398,2.07
africa,Africa,1956,1190.463758,495468171856,2.91
africa,Africa,1957,1221.404006,517386397505,2.6
africa,Africa,1958,1240.534445,535042754214,1.57
africa,Africa,1959,1294.015421,567935091545,4.31
africa,Africa,1960,1351.417386,603506706787,4.44
africa,Africa,1961,1364.413845,619864572608,0.96
africa,Africa,1962,1394.323467,644092675088,2.19
africa,Africa,1963,1484.53896,697068279198,6.47
africa,Africa,1964,1560.570149,744411187286,5.12
africa,Africa,1965,1621.003387,785127740017,3.87
africa,Africa,1966,1644.204323,808406465482,1.43
africa,Africa,1967,1655.896551,825937740442,0.71
africa,Africa,1968,1723.634255,871967413291,4.09
africa,Africa,1969,1840.481866,944729617093,6.78
africa,Africa,1970,1986.070883,1033449549027,7.91
africa,Africa,1971,2063.558939,1088162238827,3.9
africa,Africa,1972,2147.842911,1148260620550,4.08
africa,Africa,1973,2216.536943,1200859007236,3.2
africa,Africa,1974,2342.520124,1285401276034,5.68
africa,Africa,1975,2375.823041,1318849725755,1.42
africa,Africa,1976,2530.746733,1420360621393,6.52
africa,Africa,1977,2636.418914,1496687184543,4.18
africa,Africa,1978,2697.421879,1550290973070,2.31
africa,Africa,1979,2797.46827,1629669968930,3.71
africa,Africa,1980,2897.859445,1711455993103,3.59
africa,Africa,1981,2914.27348,1743875590461,0.57
africa,Africa,1982,2963.624115,1797223450309,1.69
africa,Africa,1983,2955.163001,1817396677963,-0.29
africa,Africa,1984,3020.358074,1884060754509,2.21
africa,Africa,1985,3112.944524,1969563745025,3.07
africa,Africa,1986,3162.506477,2030636152319,1.59
africa,Africa,1987,3202.897996,2087852208093,1.28
africa,Africa,1988,3315.172488,2193205524574,3.51
africa,Africa,1989,3398.246838,2280728760714,2.51
africa,Africa,1990,3471.719977,2361941554020,2.16
africa,Africa,1991,3519.79486,2424247724807,1.38
africa,Africa,1992,3546.522445,2468905879386,0.76
africa,Africa,1993,3552.962943,2500170562242,0.18
africa,Africa,1994,3617.604054,2577779808775,1.82
africa,Africa,1995,3724.965304,2687611811130,2.97
africa,Africa,1996,3920.252913,2859746239916,5.24
africa,Africa,1997,4068.802242,2999328232623,3.79
africa,Africa,1998,4209.141927,3134382607443,3.45
africa,Africa,1999,4337.524301,3262682907797,3.05
africa,Africa,2000,4500.120152,3422459035532,3.75
africa,Africa,2001,4663.628335,3587290938755,3.63
africa,Africa,2002,4864.352551,3785991088874,4.3
africa,Africa,2003,5057.175765,3981530986660,3.96
africa,Africa,2004,5319.634094,4233648790270,5.19
africa,Africa,2005,5589.237601,4497936611702,5.07
africa,Africa,2006,5885.157423,4788599292423,5.29
africa,Africa,2007,6189.734238,5093978231866,5.18
africa,Africa,2008,6457.401683,5377528275263,4.32
africa,Africa,2009,6594.222124,5557312419606,2.12
africa,Africa,2010,6883.435242,5872652475207,4.39
africa,Africa,2011,6980.660042,6031774091942,1.41
africa,Africa,2012,7232.904634,6333149756112,3.61
africa,Africa,2013,7392.470678,6565268563292,2.21
africa,Africa,2014,7568.227858,6819174758296,2.38
africa,Africa,2015,7706.703633,7043199861696,1.83
africa,Africa,2016,7769.992196,7201699978401,0.82
africa,Africa,2017,7929.297273,7447296161852,2.05
africa,Africa,2018,8097.059548,7699025064004,2.12
africa,Africa,2019,8239.872566,7932070486342,1.76
africa,Africa,2020,8009.767936,7804546844726,-2.79
africa,Africa,2021,8277.533091,8155804542026,3.34
africa,Africa,2022,8518.478452,8497424845476,2.91
africa,Africa,2023,8673.803782,8768303225879,1.82
africa,Africa,2024,8846.202763,9050317780709,1.99
africa,Africa,2025,9085.498005,9397663006257,2.71
africa,Africa,2026,9328.62777,9756301415430,2.68
africa,Africa,2027,9626.449018,10182821796947,3.19
africa,Africa,2028,9969.741307,10664508681313,3.57
africa,Africa,2029,10369.42091,11214747879467,4.01
africa,Africa,2030,10376.99346,11345247487304,0.07
africa,Africa,2031,10679.6161,11801441137673,2.92
africa,Africa,2032,10989.88661,12272902584768,2.91
africa,Africa,2033,11307.64053,12759870140569,2.89
africa,Africa,2034,11633.03332,13262966725943,2.88
africa,Africa,2035,11966.10818,13782661540713,2.86
africa,Africa,2036,12307.00307,14319045392881,2.85
africa,Africa,2037,12655.97441,14872446706743,2.84
africa,Africa,2038,13013.10926,15443312617887,2.82
africa,Africa,2039,13378.42557,16031918482070,2.81
africa,Africa,2040,13751.56411,16638467493768,2.79
africa,Africa,2041,14132.17114,17263082433051,2.77
africa,Africa,2042,14520.43332,17905780532625,2.75
africa,Africa,2043,14916.78245,18566859325334,2.73
africa,Africa,2044,15320.82686,19246285131355,2.71
africa,Africa,2045,15731.92852,19943732823836,2.68
africa,Africa,2046,16150.49383,20659584295202,2.66
africa,Africa,2047,16577.23337,21394514913091,2.64
africa,Africa,2048,17012.56063,22148632425033,2.63
africa,Africa,2049,17456.60609,22921721438899,2.61
africa,Africa,2050,17909.17115,23714267200999,2.59
africa,Africa,2051,18370.38628,24526997453737,2.58
africa,Africa,2052,18840.27315,25359668956022,2.56
africa,Africa,2053,19318.98049,26212088411735,2.54
africa,Africa,2054,19807.19664,27085176051190,2.53
africa,Africa,2055,20304.7002,27979180642952,2.51
africa,Africa,2056,20811.29613,28893878187706,2.49
africa,Africa,2057,21327.25708,29829688935892,2.48
africa,Africa,2058,21853.11165,30787400802818,2.47
africa,Africa,2059,22387.95705,31767430493870,2.45
africa,Africa,2060,22931.31737,32769192708328,2.43
africa,Africa,2061,23485.0625,33793402134788,2.41
africa,Africa,2062,24049.29136,34840417789988,2.4
africa,Africa,2063,24623.17843,35909899591677,2.39
africa,Africa,2064,25207.37353,37002779984547,2.37
africa,Africa,2065,25801.48275,38118356719024,2.36
africa,Africa,2066,26405.40116,39256572226834,2.34
africa,Africa,2067,27019.47883,40418379283584,2.33
africa,Africa,2068,27643.7905,41603326233644,2.31
africa,Africa,2069,28278.29334,42811372757301,2.3
africa,Africa,2070,28922.73462,44042764454930,2.28
africa,Africa,2071,29578.11425,45298230183118,2.27
africa,Africa,2072,30244.32614,46577505243107,2.25
africa,Africa,2073,30920.43826,47879087683201,2.24
africa,Africa,2074,31606.76521,49203863372023,2.22
africa,Africa,2075,32304.2848,50552544920384,2.21
africa,Africa,2076,33011.98149,51923512041279,2.19
africa,Africa,2077,33729.64694,53316967367037,2.17
africa,Africa,2078,34458.21864,54733537864929,2.16
africa,Africa,2079,35196.83655,56171889075509,2.14
africa,Africa,2080,35945.67144,57632035065112,2.13
africa,Africa,2081,36705.16848,59113993393148,2.11
africa,Africa,2082,37474.76062,60617097720361,2.1
africa,Africa,2083,38253.65823,62141714495873,2.08
africa,Africa,2084,39042.04287,63687069793213,2.06
africa,Africa,2085,39840.84538,65253110006349,2.05
africa,Africa,2086,40651.1041,66841420539217,2.03
africa,Africa,2087,41472.92493,68450365683440,2.02
africa,Africa,2088,42304.50658,70077460198176,2.01
africa,Africa,2089,43146.42629,71723913351227,1.99
africa,Africa,2090,43999.21883,73390083391310,1.98
africa,Africa,2091,44861.6776,75074701440681,1.96
africa,Africa,2092,45734.17181,76776432819966,1.94
africa,Africa,2093,46616.60324,78495403629073,1.93
africa,Africa,2094,47508.73399,80232081648848,1.91
africa,Africa,2095,48411.22622,81985287077030,1.9
africa,Africa,2096,49324.6467,83754784483320,1.89
africa,Africa,2097,50248.55396,85539893259456,1.87
africa,Africa,2098,51182.57527,87340649744775,1.86
africa,Africa,2099,52126.49452,89156374586448,1.84
africa,Africa,2100,53081.42662,90987054528720,1.83
asia,Asia,1800,1963.82301,734212126665,
asia,Asia,1801,1960.776316,735304528129,-0.16
asia,Asia,1802,1955.32311,735507417132,-0.28
asia,Asia,1803,1949.866551,735719452948,-0.28
asia,Asia,1804,1944.432504,735950624986,-0.28
asia,Asia,1805,1938.997795,736192410182,-0.28
asia,Asia,1806,1933.542795,736437553438,-0.28
asia,Asia,1807,1928.128151,736709382591,-0.28
asia,Asia,1808,1922.731445,736999677136,-0.28
asia,Asia,1809,1917.289163,737284310271,-0.28
asia,Asia,1810,1914.696114,738785979857,-0.14
asia,Asia,1811,1912.579971,740497085419,-0.11
asia,Asia,1812,1911.447896,742691615927,-0.06
asia,Asia,1813,1911.176162,745326312464,-0.01
asia,Asia,1814,1910.769644,748000919463,-0.02
asia,Asia,1815,1907.833473,749774689515,-0.15
asia,Asia,1816,1910.777746,753955162492,0.15
asia,Asia,1817,1909.802035,756688756584,-0.05
asia,Asia,1818,1908.402414,759348377637,-0.07
asia,Asia,1819,1907.393965,762191383761,-0.05
asia,Asia,1820,1905.389563,764662014510,-0.11
asia,Asia,1821,1902.780864,766508188713,-0.14
asia,Asia,1822,1902.211602,769159101371,-0.03
asia,Asia,1823,1900.345163,772180157322,-0.1
asia,Asia,1824,1896.25146,774342005066,-0.22
asia,Asia,1825,1895.304287,777836978967,-0.05
asia,Asia,1826,1895.534358,781872792863,0.01
asia,Asia,1827,1893.636212,785087174220,-0.1
asia,Asia,1828,1890.49654,787836784383,-0.17
asia,Asia,1829,1885.660421,789964977359,-0.26
asia,Asia,1830,1880.180218,791905024850,-0.29
asia,Asia,1831,1877.44311,795088190277,-0.15
asia,Asia,1832,1873.413128,797791944709,-0.21
asia,Asia,1833,1869.540451,800629548438,-0.21
asia,Asia,1834,1865.615769,803472446224,-0.21
asia,Asia,1835,1859.061708,805204497727,-0.35
asia,Asia,1836,1852.76251,807063113979,-0.34
asia,Asia,1837,1849.569775,810299921838,-0.17
asia,Asia,1838,1843.949506,812500444239,-0.3
asia,Asia,1839,1837.642562,814320825798,-0.34
asia,Asia,1840,1834.890916,817648034764,-0.15
asia,Asia,1841,1829.620905,819794883513,-0.29
asia,Asia,1842,1825.159957,822243657269,-0.24
asia,Asia,1843,1820.314234,824461262828,-0.27
asia,Asia,1844,1814.805128,826416077460,-0.3
asia,Asia,1845,1807.983982,827806691852,-0.38
asia,Asia,1846,1802.614721,829896142172,-0.3
asia,Asia,1847,1797.707643,832237747813,-0.27
asia,Asia,1848,1794.838264,835569145189,-0.16
asia,Asia,1849,1787.212678,836578800526,-0.42
asia,Asia,1850,1778.583489,836995531163,-0.48
asia,Asia,1851,1777.04371,839791001668,-0.09
asia,Asia,1852,1769.094015,839443766283,-0.45
asia,Asia,1853,1762.739959,839729672644,-0.36
asia,Asia,1854,1751.381759,837644890063,-0.64
asia,Asia,1855,1744.39837,837664196571,-0.4
asia,Asia,1856,1740.872517,839370459843,-0.2
asia,Asia,1857,1729.499391,837311028649,-0.65
asia,Asia,1858,1722.540867,837399839539,-0.4
asia,Asia,1859,1718.035752,838721702540,-0.26
asia,Asia,1860,1711.047731,838869769163,-0.41
asia,Asia,1861,1704.77838,839418602028,-0.37
asia,Asia,1862,1695.1661,838360217362,-0.56
asia,Asia,1863,1689.86368,839464078410,-0.31
asia,Asia,1864,1684.888011,840746828161,-0.29
asia,Asia,1865,1680.045717,842100844811,-0.29
asia,Asia,1866,1676.277726,843998025396,-0.22
asia,Asia,1867,1674.338755,846838553425,-0.12
asia,Asia,1868,1668.151981,847543862141,-0.37
asia,Asia,1869,1663.310329,848806056287,-0.29
asia,Asia,1870,1663.329492,852459450199,0
asia,Asia,1871,1661.360128,854979002428,-0.12
asia,Asia,1872,1663.305211,859455301057,0.12
asia,Asia,1873,1664.856337,863628889685,0.09
asia,Asia,1874,1664.664089,866917713018,-0.01
asia,Asia,1875,1669.203496,872741558780,0.27
asia,Asia,1876,1668.823165,876029233409,-0.02
asia,Asia,1877,1671.181255,880735451710,0.14
asia,Asia,1878,1675.240864,886354924434,0.24
asia,Asia,1879,1674.625314,890121669628,-0.04
asia,Asia,1880,1688.400805,902246017948,0.82
asia,Asia,1881,1694.304522,910925566561,0.35
asia,Asia,1882,1689.010245,914284594638,-0.31
asia,Asia,1883,1690.616564,922041832989,0.1
asia,Asia,1884,1694.530546,931141113743,0.23
asia,Asia,1885,1709.745443,946680886577,0.9
asia,Asia,1886,1694.380299,945299306463,-0.9
asia,Asia,1887,1724.979327,969712919337,1.81
asia,Asia,1888,1728.339393,978995078088,0.19
asia,Asia,1889,1727.704432,985501238015,-0.04
asia,Asia,1890,1770.653137,1016532549985,2.49
asia,Asia,1891,1711.335129,988230802568,-3.35
asia,Asia,1892,1759.976821,1021691011784,2.84
asia,Asia,1893,1776.199524,1035996056353,0.92
asia,Asia,1894,1805.670866,1058248733785,1.66
asia,Asia,1895,1789.434425,1053865596641,-0.9
asia,Asia,1896,1745.241387,1032844816539,-2.47
asia,Asia,1897,1838.13693,1093196878696,5.32
asia,Asia,1898,1874.498096,1120368384602,1.98
asia,Asia,1899,1823.830462,1096310363518,-2.7
asia,Asia,1900,1849.88611,1119066357467,1.43
asia,Asia,1901,1853.94621,1129398608240,0.22
asia,Asia,1902,1881.134676,1154780813475,1.47
asia,Asia,1903,1905.64205,1179582172946,1.3
asia,Asia,1904,1899.327786,1185522077576,-0.33
asia,Asia,1905,1869.576002,1176773153521,-1.57
asia,Asia,1906,1900.500007,1206358162928,1.65
asia,Asia,1907,1863.252527,1192807233621,-1.96
asia,Asia,1908,1866.484466,1205159925009,0.17
asia,Asia,1909,1944.290569,1265072393351,4.17
asia,Asia,1910,1954.149657,1280147793587,0.51
asia,Asia,1911,1956.938232,1289484747810,0.14
asia,Asia,1912,1995.575986,1321606266929,1.97
asia,Asia,1913,2034.260614,1352857322636,1.94
asia,Asia,1914,2067.710299,1380903295395,1.64
asia,Asia,1915,2074.931411,1391622617666,0.35
asia,Asia,1916,2134.778313,1437783641739,2.88
asia,Asia,1917,2143.826196,1449815316655,0.42
asia,Asia,1918,2069.413532,1405979426423,-3.47
asia,Asia,1919,2178.453201,1489045274755,5.27
asia,Asia,1920,2112.456763,1454819633019,-3.03
